"No.","Time","Source","Destination","Protocol","Length","Info"
"1043","56.004757","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1044","56.007531","10.0.0.13","224.0.0.109","packetbb","206",""
"1045","56.007544","fe80::2:ff:fe00:d","ff02::6d","packetbb","401",""
"1046","56.007676","10.0.0.7","224.0.0.109","packetbb","209",""
"1047","56.007900","fe80::2:ff:fe00:7","ff02::6d","packetbb","399",""
"1048","56.017033","10.0.0.1","224.0.0.109","packetbb","209",""
"1049","56.017054","fe80::2:ff:fe00:1","ff02::6d","packetbb","411",""
"1050","56.024577","10.0.0.3","224.0.0.109","packetbb","188",""
"1051","56.024623","fe80::2:ff:fe00:3","ff02::6d","packetbb","369",""
"1052","56.035052","10.0.0.6","224.0.0.109","packetbb","206",""
"1053","56.035070","fe80::2:ff:fe00:6","ff02::6d","packetbb","405",""
"1054","56.043256","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1055","56.044869","10.0.0.8","224.0.0.109","packetbb","200",""
"1056","56.044904","fe80::2:ff:fe00:8","ff02::6d","packetbb","399",""
"1057","56.049851","10.0.0.10","224.0.0.109","packetbb","206",""
"1058","56.049872","fe80::2:ff:fe00:a","ff02::6d","packetbb","401",""
"1059","56.082814","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1060","56.123515","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1061","56.163530","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1062","56.202480","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1063","56.243318","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1064","56.283577","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1065","56.324636","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1066","56.363585","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1067","56.377304","10.0.0.6","10.0.0.7","UDP","1514","2627  >  0 Len=5000"
"1068","56.377332","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1069","56.377344","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1098]"
"1070","56.377348","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1098]"
"1071","56.377351","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1098]"
"1072","56.402682","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1073","56.442647","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1074","56.482598","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1075","56.522707","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1076","56.563682","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1077","56.602779","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1078","56.642869","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1079","56.682550","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1080","56.723474","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1081","56.762864","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1082","56.803161","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1083","56.843843","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1084","56.882553","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1085","56.923374","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1086","56.932117","fe80::2:ff:fe00:2","ff02::6d","packetbb","369",""
"1087","56.932139","10.0.0.2","224.0.0.109","packetbb","188",""
"1088","56.964976","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1089","57.002343","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1090","57.042652","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1091","57.082189","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1092","57.122923","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1093","57.162954","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1094","57.202303","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1095","57.242673","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1096","57.283467","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1097","57.322484","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1098","57.361347","10.0.0.6","10.0.0.7","UDP","1514","2628  >  0 Len=5000"
"1099","57.361402","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1100","57.361422","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1132]"
"1101","57.361428","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1132]"
"1102","57.361432","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1132]"
"1103","57.363865","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1104","57.406546","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1105","57.442451","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1106","57.482499","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1107","57.592485","MS-NLB-PhysServer-02_07","MS-NLB-PhysServer-02_06","ARP","42","Who has 10.0.0.6? Tell 10.0.0.7"
"1108","58.040637","fe80::2:ff:fe00:9","ff02::6d","packetbb","381",""
"1109","58.040654","10.0.0.9","224.0.0.109","packetbb","188",""
"1110","58.048239","10.0.0.11","224.0.0.109","packetbb","188",""
"1111","58.048265","fe80::2:ff:fe00:b","ff02::6d","packetbb","371",""
"1112","58.060255","10.0.0.14","224.0.0.109","packetbb","188",""
"1113","58.060276","fe80::2:ff:fe00:e","ff02::6d","packetbb","371",""
"1114","58.064009","10.0.0.15","224.0.0.109","packetbb","197",""
"1115","58.064028","fe80::2:ff:fe00:f","ff02::6d","packetbb","389",""
"1116","58.075865","10.0.0.3","224.0.0.109","packetbb","188",""
"1117","58.075883","fe80::2:ff:fe00:3","ff02::6d","packetbb","369",""
"1118","58.080122","fe80::2:ff:fe00:4","ff02::6d","packetbb","369",""
"1119","58.080143","10.0.0.4","224.0.0.109","packetbb","188",""
"1120","58.094976","10.0.0.8","224.0.0.109","packetbb","188",""
"1121","58.094995","fe80::2:ff:fe00:8","ff02::6d","packetbb","369",""
"1122","58.111824","10.0.0.7","224.0.0.109","packetbb","188",""
"1123","58.112046","fe80::2:ff:fe00:7","ff02::6d","packetbb","369",""
"1124","58.128010","10.0.0.1","224.0.0.109","packetbb","188",""
"1125","58.128035","fe80::2:ff:fe00:1","ff02::6d","packetbb","369",""
"1126","58.170021","10.0.0.13","224.0.0.109","packetbb","194",""
"1127","58.170039","fe80::2:ff:fe00:d","ff02::6d","packetbb","383",""
"1128","58.250323","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1129","58.289507","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1130","58.329196","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1131","58.370178","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1132","58.371374","10.0.0.6","10.0.0.7","UDP","1514","2629  >  0 Len=5000"
"1133","58.371415","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1134","58.371428","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1166]"
"1135","58.372349","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1166]"
"1136","58.372356","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1166]"
"1137","58.409135","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1138","58.450410","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1139","58.489700","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1140","58.530240","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1141","58.568938","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1142","58.610239","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1143","58.611872","MS-NLB-PhysServer-02_07","MS-NLB-PhysServer-02_06","ARP","42","Who has 10.0.0.6? Tell 10.0.0.7"
"1144","58.649178","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1145","58.689111","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1146","58.730267","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1147","58.771848","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1148","58.808840","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1149","58.859234","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1150","58.889171","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1151","58.952689","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1152","58.971373","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1153","59.009252","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1154","59.042147","fe80::2:ff:fe00:2","ff02::6d","packetbb","381",""
"1155","59.042164","10.0.0.2","224.0.0.109","packetbb","194",""
"1156","59.049832","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1157","59.089198","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1158","59.128920","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1159","59.169152","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1160","59.210354","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1161","59.233224","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1162","59.248966","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1163","59.289345","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1164","59.329154","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1165","59.332923","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1166","59.344360","10.0.0.6","10.0.0.7","UDP","1514","2630  >  0 Len=5000"
"1167","59.344389","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1168","59.344406","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1218]"
"1169","59.344411","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1218]"
"1170","59.344415","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1218]"
"1171","59.369163","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1172","59.410276","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1173","59.434242","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1174","59.449024","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1175","59.490522","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1176","59.528934","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1177","59.533061","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1178","59.571886","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1179","59.609251","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1180","59.632664","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1181","59.640818","MS-NLB-PhysServer-02_07","MS-NLB-PhysServer-02_06","ARP","42","Who has 10.0.0.6? Tell 10.0.0.7"
"1182","59.649436","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1183","59.689044","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1184","59.729579","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1185","59.733093","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1186","59.741404","MS-NLB-PhysServer-02_06","MS-NLB-PhysServer-02_07","ARP","42","10.0.0.6 is at 02:02:00:00:00:06"
"1187","59.769792","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1188","59.810052","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1189","59.833721","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1190","59.849096","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1191","59.889150","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1192","59.929503","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1193","59.933855","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1194","59.970986","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1195","60.009678","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1196","60.033583","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1197","60.050687","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1198","60.089108","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1199","60.132609","fe80::2:ff:fe00:4","ff02::6d","packetbb","369",""
"1200","60.132639","10.0.0.4","224.0.0.109","packetbb","188",""
"1201","60.133125","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1202","60.137182","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1203","60.149676","fe80::2:ff:fe00:9","ff02::6d","packetbb","405",""
"1204","60.149697","10.0.0.9","224.0.0.109","packetbb","194",""
"1205","60.157586","10.0.0.10","224.0.0.109","packetbb","200",""
"1206","60.157602","fe80::2:ff:fe00:a","ff02::6d","packetbb","389",""
"1207","60.169033","10.0.0.14","224.0.0.109","packetbb","194",""
"1208","60.169054","fe80::2:ff:fe00:e","ff02::6d","packetbb","383",""
"1209","60.176125","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1210","60.209315","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1211","60.210325","10.0.0.7","224.0.0.109","packetbb","188",""
"1212","60.210884","fe80::2:ff:fe00:7","ff02::6d","packetbb","369",""
"1213","60.233425","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1214","60.250650","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1215","60.290641","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1216","60.329719","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1217","60.333673","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1218","60.367384","10.0.0.6","10.0.0.7","UDP","1514","2631  >  0 Len=5000"
"1219","60.367419","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1220","60.367433","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1260]"
"1221","60.367437","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1260]"
"1222","60.367441","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1260]"
"1223","60.368929","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1224","60.409363","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1225","60.433328","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1226","60.448873","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1227","60.489567","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1228","60.530011","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1229","60.532719","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1230","60.569081","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1231","60.609888","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1232","60.632677","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1233","60.651334","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1234","60.689456","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1235","60.731104","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1236","60.734013","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1237","60.769980","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1238","60.810262","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1239","60.834253","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1240","60.850096","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1241","60.889150","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1242","60.930565","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1243","60.933268","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1244","60.969776","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1245","61.009595","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1246","61.034605","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1247","61.049186","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1248","61.090628","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1249","61.128919","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1250","61.133889","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1251","61.171235","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1252","61.192940","MS-NLB-PhysServer-02_0d","Broadcast","ARP","42","Who has 10.0.0.10? Tell 10.0.0.13"
"1253","61.209900","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1254","61.232768","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1255","61.249691","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1256","61.289568","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1257","61.331088","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1258","61.332869","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1259","61.370140","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1260","61.392373","10.0.0.6","10.0.0.7","UDP","1514","2632  >  0 Len=5000"
"1261","61.392424","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1262","61.394046","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1323]"
"1263","61.394063","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1323]"
"1264","61.394067","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1323]"
"1265","61.409674","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1266","61.433220","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1267","61.449157","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1268","61.489177","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1269","61.529853","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1270","61.532914","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1271","61.569349","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1272","61.608959","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1273","61.633288","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1274","61.648966","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
